"receptionPower:vector RateControlShowcase ($pathlosstype=""RayleighFading"", $rateControl=""AarfRateControl"", #0 - General-3-20190526-19:08:21-20860)",
6.039196597754,0.000000000004008292
6.039870597529,0.000000000044040608
6.040087988574,0.000000000009459264
6.040187379586,0.00000000000133627
6.04047437949,0.000000000100074786
6.040691770334,0.000000000006637222
6.040791161145,0.00000000001445833
6.041008551884,0.000000000025639586
6.041143942578,0.000000000000480853
6.04155694244,0.000000000011474897
6.041924942318,0.000000000017503307
6.042142332679,0.000000000073789568
6.042214723016,0.000000000074961514
6.042432113281,0.000000000015841473
6.042603503489,0.000000000022731919
6.042820893625,0.000000000014622187
6.04297428371,0.000000000003341719
6.043405283566,0.000000000012662184
6.043622673435,0.000000000020469959
6.043749063262,0.000000000015567935
6.043966453017,0.000000000005853228
6.04411984272,0.000000000053601858
6.044337232351,0.000000000015141998
6.044508621925,0.000000000004790151
6.045011621758,0.000000000052166596
6.045229011092,0.000000000038373769
6.045373400378,0.000000000020182109
6.045590789592,0.000000000021033068
6.045726178761,0.000000000033683639
6.045943567858,0.000000000003878413
6.046006956934,0.000000000047602484
6.046224345937,0.000000000011696588
6.046305734913,0.000000000071675051
6.046523123817,0.000000000098489729
6.046595512697,0.000000000051369717
6.046812901504,0.000000000047053949
6.047011290245,0.000000000020606371
6.047228678914,0.000000000090012536
6.047310067556,0.000000000024903715
6.047527456126,0.000000000004781725
6.047608844669,0.000000000000295499
6.048165844483,0.000000000010867999
6.048893844241,0.000000000026220955
6.049111232284,0.000000000000716638
6.049243844125,0.000000000012807345
6.049461232051,0.000000000006985037
6.049659619911,0.000000000021613728
6.049877007699,0.000000000011056041
6.050039395433,0.000000000045449713
6.050236783101,0.000000000060946724
6.05035417073,0.000000000016153043
6.050551558293,0.000000000043057043
6.050695945808,0.000000000025269716
6.050893333258,0.000000000003947792
6.051082720645,0.000000000028276795
6.051280107966,0.000000000001027415
6.05154772049,0.000000000047053605
6.051745107656,0.000000000037470274
6.051817494798,0.000000000122735215
6.052014881875,0.000000000000944733
6.052129494694,0.00000000004379637
6.052326881667,0.000000000021203554
6.052516268577,0.000000000010168326
6.052945268434,0.000000000031688886
6.053142655135,0.00000000003368808
6.053242041803,0.000000000050005458
6.053439428406,0.000000000001309865
6.053509041714,0.000000000003220712
6.054298041452,0.000000000025549202
6.054495427703,0.000000000020220471
6.054630813909,0.000000000014506343
6.055095813754,0.000000000008274567
6.055614813582,0.000000000036646462
6.055812199395,0.000000000021415323
6.055947585163,0.000000000058580854
6.056144970865,0.000000000043943312
6.056325356507,0.000000000066522463
6.056522742084,0.0000000000157115
6.056595127637,0.000000000040985352
6.056792513124,0.000000000030250816
6.05685589859,0.000000000027227559
6.05705328399,0.000000000084571333
6.057161669354,0.000000000001359292
6.057437669262,0.000000000002243757
6.058145669027,0.00000000003723205
6.058343053998,0.000000000044197759
6.058541438903,0.000000000047674571
6.058738823742,0.000000000002302134
6.058997438751,0.000000000003319587
6.059777438492,0.000000000012496656
6.060854438133,0.000000000058103236
6.061051822203,0.000000000003438799
6.06115120624,0.000000000006690506
6.061436206145,0.000000000004924006
6.061955205972,0.000000000010330714
6.062987205629,0.000000000036827467
6.063184588989,0.000000000008480829
6.063337972298,0.00000000006671579
6.063535355541,0.000000000022355442
6.063670738739,0.000000000008740022
6.063991738632,0.000000000022897639
6.064189121658,0.000000000016375873
6.064378504621,0.000000000047821816
6.064575887518,0.000000000011777576
6.064693270376,0.000000000030172243
6.064890653168,0.000000000007069626
6.065008035921,0.000000000038605912
6.065205418609,0.000000000005710725
6.065349801249,0.000000000088822189
6.065547183823,0.000000000059741918
6.065655566361,0.000000000083358077
6.065852948833,0.000000000002388885
6.06595856626,0.000000000007079715
6.066306566144,0.000000000003810727
6.066969565924,0.000000000082624325
6.067166947959,0.000000000048249577
6.067338329937,0.000000000006897648
6.067875329758,0.000000000026602159
6.068072711492,0.000000000018986475
6.06818109319,0.000000000006021673
6.06860109305,0.000000000052737046
6.068798474542,0.000000000001690935
6.06938109279,0.000000000008631429
6.069702092683,0.000000000030050092
6.069899473809,0.000000000029353623
6.069971854911,0.000000000034357898
6.070169235947,0.000000000011233844
6.070286616944,0.000000000023377826
6.070483997875,0.000000000008267951
6.070646378752,0.000000000016095158
6.071030378625,0.000000000050099563
6.071227759309,0.000000000018772892
6.071408139933,0.000000000009929186
6.071810139799,0.000000000013762586
6.072239139656,0.000000000008816444
6.072659139517,0.000000000058426229
6.072856519659,0.000000000061285763
6.073027899744,0.000000000000039704
6.073357899634,0.000000000021881754
6.073555279543,0.000000000000533979
6.073696899521,0.00000000001853785
6.073894279318,0.000000000004983558
6.074047659064,0.000000000045819786
6.074245038744,0.000000000004377989
6.074416418367,0.000000000054374698
6.074613797924,0.000000000008797267
6.07476717743,0.000000000033208364
6.074964556871,0.000000000014959504
6.075081936272,0.000000000012798625
6.075447936151,0.000000000000798141
6.075975935975,0.000000000000873954
6.077277935542,0.000000000032272604
6.077475314147,0.0000000000487482
6.077673692686,0.00000000003712955
6.077871071159,0.000000000042110789
6.078033449578,0.000000000015626924
6.078230827932,0.000000000033949717
6.078411206226,0.000000000041085243
6.078608584454,0.000000000016453659
6.078698962652,0.000000000062171433
6.078896340784,0.000000000000633275
6.078992962554,0.000000000014263609
6.079210340582,0.000000000048295526
6.07930071858,0.000000000001243373
6.079857718394,0.000000000087741952
6.080075096134,0.000000000001139479
6.080702718113,0.000000000009150204
6.081061717994,0.000000000025425619
6.081279095334,0.000000000036814036
6.08137847264,0.000000000128083457
6.081595849874,0.000000000008030529
6.081731227063,0.000000000068207474
6.08194860418,0.000000000020028496
6.082110981243,0.000000000000601453
6.082640981066,0.000000000044215072
6.08285835788,0.000000000026570587
6.083002734646,0.000000000028350583
6.08322011134,0.000000000103865728
6.08338248798,0.000000000034073532
6.083599864547,0.000000000033757482
6.08367224109,0.000000000024901445
6.083889617561,0.00000000000804714
6.083952994011,0.000000000015714407
6.084170370389,0.000000000051747067
6.084296746724,0.000000000004974322
6.084718746584,0.000000000010580491
6.085320746384,0.000000000017643426
6.085538122306,0.000000000028347506
6.085601498207,0.000000000083966054
6.085818874036,0.000000000114747168
6.085990249808,0.000000000000220465
6.08637624968,0.000000000022940471
6.086593625251,0.000000000029364338
6.086765000765,0.000000000007362133
6.087133000643,0.000000000010718038
6.087951000371,0.000000000062142576
6.088168375418,0.000000000000152992
6.089137999976,0.000000000002509664
6.090720999449,0.0000000000077416
6.090998373555,0.00000000000300203
6.094928998049,0.00000000000300463
6.099837996416,0.000000000080039606
6.10035136741,0.000000000034532146
6.100490738357,0.000000000017267322
6.101004109134,0.00000000000503792
6.101188479849,0.000000000003811396
6.101701850394,0.000000000057462838
6.101832220895,0.000000000003250115
6.102345591225,0.000000000040026707
6.1025119615,0.000000000021426269
6.103025331604,0.000000000011879897
6.103209701647,0.00000000005831339
6.103723071519,0.000000000005214372
6.103925441324,0.000000000003742158
6.104438810958,0.000000000068698467
6.104632180528,0.000000000011639982
6.105145549927,0.000000000008298273
6.105212919303,0.000000000049329542
6.105726288509,0.000000000001661322
6.106024919033,0.000000000004623337
6.106538287968,0.000000000053076326
6.106722656842,0.000000000008294449
6.107236025545,0.000000000032308474
6.107312394223,0.000000000028562579
6.10782576273,0.000000000006251752
6.107902131212,0.00000000006276735
6.108415499523,0.00000000004020786
6.108527867796,0.000000000037178564
6.109041235899,0.000000000042834228
6.109144603967,0.000000000011063835
6.109657971864,0.000000000064849562
6.109815339709,0.000000000047814494
6.110328707383,0.000000000032466222
6.110504074999,0.00000000006715211
6.111017442444,0.000000000027454719
6.111201809828,0.000000000054448725
6.111715177041,0.000000000009667971
6.111917544187,0.000000000035770377
6.112430911162,0.000000000020734046
6.112561278093,0.00000000001039888
6.113074644854,0.000000000050547487
6.11317801158,0.000000000030794308
6.113691378135,0.000000000031348274
6.113830744644,0.000000000022232601
6.114344110982,0.000000000025753417
6.114501477268,0.000000000039344735
6.115014843383,0.000000000049965856
6.115109209467,0.000000000053233929
6.11550257542,0.000000000030954376
6.115655941322,0.000000000036078873
6.116049307093,0.000000000007289469
6.116184672819,0.000000000074966806
6.116578038414,0.000000000074846371
6.116668403979,0.000000000011200303
6.117061769413,0.000000000058802554
6.117197134802,0.000000000029185398
6.11759050006,0.000000000034165602
6.117761865261,0.00000000000477141
6.118155230331,0.000000000013165176
6.118326595344,0.000000000035949001
6.118719960226,0.000000000040801803
6.118855325063,0.000000000032041117
6.11924868977,0.000000000016445797
6.119438054414,0.000000000018478996
6.119831418927,0.000000000012026381
6.119903783416,0.000000000077837001
6.120297147774,0.000000000042750157
6.12042351209,0.000000000008359101
6.120816876275,0.000000000012856265
6.120943240418,0.000000000009045792
6.12133660443,0.000000000029799687
6.121408968418,0.000000000002111828
6.121997968222,0.000000000004943661
6.122391331883,0.000000000078378745
6.122526695499,0.000000000045608316
6.122920058984,0.000000000007589234
6.123073422418,0.000000000003147876
6.123761422189,0.000000000005611343
6.124154785263,0.000000000004305823
6.124353148271,0.000000000060115344
6.124746511148,0.000000000003713164
6.124890873977,0.00000000001347226
6.125284236675,0.000000000105627602
6.125419599328,0.000000000009497129
6.125812961851,0.000000000044145149
6.125876324352,0.00000000000542016
6.126269686723,0.000000000127167122
6.126459049031,0.000000000067602543
6.126852411208,0.000000000019409268
6.127014773331,0.000000000004882391
6.127408135323,0.000000000012969037
6.127579497258,0.000000000018445591
6.127972859062,0.000000000056622869
6.128054220839,0.00000000001583636
6.128331582524,0.000000000068419255
6.128430944176,0.000000000053287236
6.128708305735,0.000000000017989917
6.128879667237,0.000000000030701965
6.129157028647,0.000000000007194886
6.12932839,0.000000000025315094
6.129605751261,0.000000000001726684
6.129801389843,0.000000000011481847
6.130078750946,0.000000000007795424
6.130277111983,0.000000000040453565
6.130554472928,0.000000000001338744
6.130813111805,0.000000000025626531
6.131090472572,0.000000000016413443
6.131225833294,0.00000000000296842
6.131662833148,0.0000000000206818
6.131940193632,0.000000000002530689
6.132333832925,0.000000000019427493
6.132611193186,0.000000000120629307
6.132701553417,0.000000000023322248
6.132978913555,0.000000000028035255
6.133087273657,0.000000000057137779
6.133364633667,0.000000000003748214
6.133490993635,0.000000000007855735
6.133768353511,0.000000000028393342
6.133840713363,0.000000000042340185
6.134118073122,0.000000000031352692
6.134199432854,0.00000000001765961
6.134476792494,0.000000000019932435
6.134603152092,0.000000000090234462
6.134880511598,0.000000000015091844
6.134943871083,0.000000000040881022
6.135221230475,0.000000000006633049
6.135365589819,0.000000000001480175
6.135721589701,0.000000000031017333
6.135998948835,0.000000000029602516
6.136179307909,0.000000000057910869
6.13645666689,0.000000000038860302
6.136574025832,0.000000000001273906
6.137146025642,0.000000000027889109
6.137423384302,0.000000000002866288
6.137637025479,0.000000000029503531
6.137914383975,0.000000000000468655
6.138605025157,0.000000000057912007
6.138882383331,0.000000000015323912
6.13901774146,0.000000000005348838
6.139295099497,0.000000000024841216
6.139493457468,0.000000000010675657
6.139770815347,0.000000000079348357
6.139834173205,0.00000000000683958
6.14011153097,0.000000000037319535
6.140219888699,0.000000000028786979
6.140497246336,0.000000000016673698
6.140659603919,0.000000000011949286
6.14093696141,0.000000000039650809
6.141117318841,0.00000000004590422
6.14139467618,0.000000000041532347
6.141521033477,0.000000000005488088
6.141798390681,0.000000000006945683
6.141960747831,0.000000000055798358
6.142238104889,0.00000000000950679
6.142391461896,0.000000000090398542
6.142668818811,0.000000000036952903
6.142759175696,0.000000000043642763
6.142976532508,0.000000000054400345
6.143147889263,0.000000000010868251
6.14366888909,0.000000000001786931
6.144387888851,0.000000000039210948
6.144605245121,0.000000000007711161
6.144749601343,0.000000000035444583
6.144966957493,0.000000000049154444
6.145138313586,0.000000000003347752
6.145533313455,0.000000000000978262
6.14593731332,0.000000000014483242
6.146154669075,0.000000000057134841
6.1462450248,0.000000000003222048
6.146568024692,0.000000000001631154
6.147323024441,0.000000000024916229
6.147540379735,0.000000000008006585
6.147720734969,0.000000000009221386
6.148223734802,0.000000000040682245
6.148441089796,0.000000000006934847
6.148639444724,0.000000000012666141
6.14885679958,0.000000000013503545
6.148920154415,0.000000000005936619
6.149450154239,0.000000000107755984
6.149667508825,0.000000000019724559
6.149739863387,0.000000000019027325
6.149957217877,0.000000000003262637
6.150155572301,0.000000000011983203
6.150372926653,0.000000000088984597
6.15044528098,0.000000000000502393
6.150858280843,0.000000000020742956
6.151075634961,0.000000000039648289
6.151147989055,0.000000000062775859
6.151365343076,0.000000000021859673
6.151464697064,0.000000000032832267
6.15168205098,0.000000000047271265
6.151763404869,0.000000000000151516
6.152095404758,0.000000000005604372
6.15248140463,0.000000000066324892
6.152698758208,0.000000000004153246
6.152870111729,0.000000000007502828
6.153202111618,0.00000000015244913
6.153419464956,0.000000000011123438
6.15358181824,0.000000000019430354
6.153799171452,0.000000000008097981
6.153979524604,0.000000000001789904
6.154473524439,0.000000000011537547
6.154859524311,0.000000000027279256
6.155076877098,0.000000000074635691
6.155158229858,0.000000000005124004
6.155652229693,0.000000000020698752
6.155869582216,0.000000000015537039
6.156013934691,0.000000000022806478
6.156231287094,0.00000000001340869
6.156357639454,0.000000000007314006
6.156797639308,0.000000000016697429
6.15701499145,0.000000000045613064
6.157204343529,0.000000000015912709
6.157421695535,0.000000000013839244
6.157548047499,0.000000000008517785
6.158051047332,0.000000000056380695
6.158268399057,0.00000000002577327
6.158403750737,0.000000000004824683
6.158726750629,0.000000000143145282
6.158944102129,0.000000000021617917
6.159070453587,0.000000000002813052
6.159438453465,0.000000000006130607
6.160220453204,0.000000000005426033
6.161389452815,0.000000000005990545
6.163107452244,0.00000000001201206
6.163384802267,0.000000000007650698
6.163538152239,0.000000000081265233
6.163815502118,0.000000000059175835
6.163959851949,0.000000000007423795
6.164237201688,0.000000000037209123
6.164390551376,0.000000000003074002
6.164782551246,0.000000000064920452
6.165059900711,0.000000000031923592
6.165204250128,0.000000000071927906
6.165481599453,0.000000000082332247
6.165643948724,0.000000000001449225
6.166026948597,0.000000000005911665
6.166304297648,0.000000000038295635
6.166439646654,0.000000000077035264
6.166716995568,0.000000000011657022
6.166906344419,0.000000000172393318
6.167183693178,0.000000000054984279
6.167283041904,0.000000000000015468
6.167666041776,0.000000000015722986
6.167943390282,0.000000000040290561
6.168015738764,0.000000000084706875
6.168293087154,0.000000000069554447
6.168401435508,0.000000000012927652
6.168678783769,0.000000000083899882
6.168832131979,0.000000000039653971
6.169109480097,0.000000000004247504
6.169289828155,0.000000000068889767
6.169567176121,0.000000000024067958
6.169756524024,0.000000000017931311
6.170033871835,0.000000000010474418
6.170097219625,0.000000000024811511
6.170374567322,0.00000000012080757
6.170536914965,0.000000000038858517
6.170814262516,0.000000000047193203
6.170949610022,0.000000000004473448
6.171226957436,0.000000000073156552
6.171425304784,0.000000000027049671
6.171702652039,0.000000000003213776
6.171792999264,0.000000000056062295
6.172070346397,0.000000000025555656
6.172196693488,0.000000000001803909
6.172570693364,0.000000000052691187
6.172848040238,0.000000000030208624
6.173028387052,0.000000000015662513
6.173305733774,0.000000000045050337
6.173495080433,0.000000000033677137
6.173772427,0.000000000016027844
6.173952773507,0.000000000009587746
6.174230119922,0.000000000115627096
6.174302466312,0.000000000006592493
6.17457981261,0.000000000003877261
6.174769158845,0.000000000017630403
6.175046504988,0.000000000041665375
6.175154851095,0.000000000009697921
6.175450850996,0.000000000004841788
6.175728196912,0.000000000103946442
6.175917542765,0.000000000003677185
6.176462542584,0.000000000002209568
6.177331542295,0.000000000038247346
6.177608887586,0.00000000001308862
6.177798232814,0.000000000098720169
6.178075577949,0.000000000019015836
6.178174923051,0.000000000025494888
6.178452268061,0.000000000020023661
6.178578613029,0.00000000003575281
6.178855957905,0.000000000014391955
6.179036302721,0.000000000028643303
6.179313647444,0.00000000002877673
6.17948499211,0.000000000055449746
6.179762336684,0.000000000015945551
6.17990668121,0.000000000048778114
6.180184025644,0.000000000039326101
6.180265370051,0.000000000018596654
6.180542714365,0.000000000014655652
6.180705058625,0.00000000002058879
6.180982402793,0.000000000020944895
6.181099746922,0.000000000034740029
6.181377090959,0.000000000030027798
6.181512434951,0.000000000006527158
6.181789778851,0.000000000001567788
6.181976434797,0.000000000014066623
6.182253778542,0.000000000015795601
6.182407122236,0.000000000012295603
6.182684465838,0.000000000037961096
6.18286480938,0.000000000013230115
6.18314215283,0.000000000016668925
6.183277496235,0.000000000053757292
6.183554839547,0.000000000020262079
6.183681182817,0.000000000031145766
6.183958525995,0.00000000000700778
6.184129869116,0.000000000020119985
6.184407212145,0.000000000008539077
6.184605555108,0.000000000190096308
6.184882897979,0.000000000003138767
6.185216240739,0.000000000029863187
6.185493583406,0.000000000021751649
6.185664926016,0.000000000021823089
6.185942268534,0.000000000073536154
6.186041611019,0.000000000011418408
6.186318953412,0.000000000071117968
6.186418295772,0.000000000029826292
6.18669563804,0.000000000021197588
6.186803980272,0.000000000012403819
6.187081322411,0.000000000038819104
6.187189664514,0.000000000011086247
6.187467006525,0.000000000005580467
6.187611348488,0.000000000000108558
6.188048348343,0.000000000049773684
6.188325690068,0.00000000003464828
6.188452031751,0.000000000087014725
6.188729373342,0.000000000018677288
6.188837714897,0.000000000023028324
6.18911505636,0.000000000034190235
6.189196397796,0.000000000032045336
6.189473739139,0.000000000060063015
6.189573080449,0.000000000029049367
6.189850421667,0.000000000017782516
6.189913762864,0.000000000031286012
6.190191103969,0.000000000039541852
6.19035344502,0.00000000009249908
6.190630785978,0.000000000112790196
6.190811126876,0.000000000084480044
6.191088467682,0.00000000003191293
6.191214808446,0.000000000047311961
6.191492149118,0.000000000018562546
6.191564489766,0.00000000000937467
6.191841830322,0.00000000000312339
6.1920761708,0.000000000057556731
6.192353511185,0.000000000001497943
6.192756170573,0.000000000040098785
6.193033510732,0.000000000065132256
6.193204850834,0.000000000062477512
6.193482190844,0.000000000022872217
6.193599530815,0.00000000001868346
6.193876870694,0.000000000026844062
6.193994210534,0.000000000108360358
6.194271550281,0.0000000000206234
6.194406889983,0.000000000054056545
6.194684229593,0.000000000015893101
6.194864569143,0.0000000000033439
6.195337568986,0.000000000043786574
6.195614908286,0.000000000099587386
6.195750247541,0.00000000003941373
6.196027586704,0.000000000035439217
6.196162925822,0.000000000028855058
6.196440264848,0.000000000023554595
6.19651260385,0.000000000037457951
6.196789942759,0.000000000018629942
6.196979281605,0.000000000005746354
6.197256620359,0.000000000071180212
6.197382959071,0.000000000013539218
6.197660297691,0.000000000000467521
6.19783795892,0.000000000006891678
6.198115297389,0.000000000043693573
6.198250635813,0.000000000016485986
6.198527974144,0.000000000022852179
6.198690312421,0.000000000072599768
6.198967650606,0.000000000049490114
6.199066988758,0.000000000085463874
6.199344326818,0.000000000028690672
6.19948866483,0.0000000000074686
6.199766002749,0.000000000003304049
6.199829340647,0.000000000056053153
6.200106678453,0.000000000005459771
6.200179016235,0.000000000014324927
6.200396353945,0.000000000015371465
6.200477691628,0.000000000034625376
6.200695029238,0.000000000016982613
6.200848366797,0.000000000030767853
6.201065704284,0.000000000102592343
6.201210041723,0.00000000006625709
6.20142737909,0.000000000037089457
6.201562716412,0.000000000022818058
6.201780053661,0.000000000048349154
6.20196039085,0.000000000003233136
6.202373390713,0.000000000006232005
6.202993390507,0.000000000026373251
6.20321072728,0.000000000002981863
6.203820390232,0.000000000020920437
6.20403772673,0.00000000003313536
6.204128063198,0.000000000018458641
6.204345399594,0.000000000005922946
6.204408735969,0.000000000026863114
6.204626072272,0.000000000017500901
6.20476140853,0.000000000124299207
6.204978744715,0.000000000032095676
6.205087080864,0.000000000039877227
6.205304416941,0.000000000027949369
6.205430752976,0.000000000026847339
6.205648088939,0.0000000000076737
6.205846424836,0.000000000051092201
6.20606376066,0.000000000032317865
6.206262096418,0.000000000028355679
6.206479432104,0.000000000019963167
6.206677767724,0.000000000005982712
6.207090767587,0.000000000055170736
6.207308102997,0.000000000063789833
6.207380438383,0.000000000022233222
6.207597773697,0.000000000001361787
6.207883438216,0.000000000037687109
6.208100773363,0.000000000015072467
6.208227108468,0.000000000014058973
6.2084444435,0.00000000003654839
6.208579778487,0.000000000023544239
6.208797113402,0.000000000000906304
6.208866778392,0.000000000036955578
6.209084113212,0.000000000016839067
6.209264447972,0.000000000042771841
6.209481782659,0.000000000005532702
6.209608117304,0.000000000102012671
6.209825451877,0.000000000043354537
6.209969786402,0.000000000040084192
6.210187120855,0.000000000002686576
6.210481786232,0.000000000049899408
6.210699120514,0.000000000039452165
6.210816454757,0.000000000002998525
6.21131945459,0.000000000022950973
6.211536788594,0.000000000030280536
6.211600122577,0.000000000013394076
6.211817456487,0.000000000032016525
6.211925790361,0.0000000000188881
6.212143124163,0.000000000015662847
6.21227845792,0.000000000008111219
6.212682457786,0.00000000000667284
6.213473457522,0.000000000010277895
6.213877457388,0.000000000036217186
6.214094790541,0.00000000001386408
6.21416712367,0.000000000005037164
6.214607123523,0.000000000064593334
6.214824456433,0.000000000067909144
6.214932789307,0.00000000000640464
6.215462789131,0.000000000019704583
6.215680121756,0.000000000044803597
6.215752454357,0.000000000062795387
6.215969786886,0.000000000023185363
6.216096119373,0.000000000053420342
6.216313451788,0.000000000032810849
6.21641278417,0.000000000028751364
6.216630116479,0.000000000042997169
6.21677444874,0.000000000023095537
6.216991780929,0.000000000013647042
6.217055113097,0.000000000014207749
6.217272445193,0.000000000013268817
6.217407777244,0.000000000021323182
6.217625109222,0.000000000008723983
6.217760441155,0.00000000001024134
6.218101441042,0.000000000034446069
6.21831877279,0.000000000001983382
6.218901440776,0.000000000035523371
6.219118772257,0.000000000001853274
6.220277440318,0.000000000005052198
6.221995439746,0.000000000046683056
6.222272770178,0.000000000013962552
6.222399100568,0.000000000052713886
6.222676430866,0.000000000007848007
6.222874761098,0.00000000007484045
6.223152091238,0.000000000010857531
6.223251421345,0.000000000014361921
6.223528751359,0.000000000026954711
6.223610081346,0.000000000013524146
6.223887411241,0.000000000022977119
6.224022741091,0.000000000026871148
6.224300070849,0.000000000014938692
6.224363400586,0.000000000003792801
6.224773400449,0.000000000018837336
6.225050729957,0.000000000092076712
6.225204059414,0.000000000030211698
6.225481388779,0.000000000010088482
6.225634718093,0.000000000089768381
6.225912047315,0.000000000001685065
6.226233717894,0.000000000017348365
6.226511046916,0.000000000060478235
6.226664375887,0.000000000020744237
6.226941704766,0.00000000001270892
6.227050033609,0.000000000029837246
6.22732736236,0.000000000069876934
6.227498691054,0.000000000042096113
6.227776019655,0.000000000020008022
6.227920348208,0.000000000014324374
6.228197676669,0.00000000001595757
6.228279005103,0.000000000000708219
